학년	교과과정	교과영역구분	학수강좌번호	교과목명	교원명	수업캠퍼스	요일/시간	강의실	학점	이론	실습	공학설계	강의계획서	교과목해설	강의유형	강의종류	원어강의	강평결과	이수구분	강의미리보기	개설대학	개설학과/전공	비고	교과목영문명
전체학년	일반교양	사회	EGC3027-01	법학의이해	김경제	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	201-117(사회과학/경영관 M117 강의실),201-117(사회과학/경영관 M117 강의실)	3	3	0				이론				일교		법과대학	법학과	법학과 수강제한	Introduction to Law
전체학년	일반교양	인문	EGC7071-01	부조리문학	정윤길	서울	화8.0-9.0/16:00-17:30,목8.0-9.0/16:00-17:30	501-409(학림관 J413 강의실),501-409(학림관 J413 강의실)	3	3	0				이론				일교		문과대학	영어문학전공		Absurd Literature
전체학년	일반교양	사회	EGC3031-01	북한사회의이해	김용현	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	202-356(사회과학/경영관 L309 강의실),202-356(사회과학/경영관 L309 강의실)	3	3	0				이론				일교		사회과학대학	북한학전공		Understanding North-Korean Society
	일반교양	인문	EGC2054-01	불교와경영리더십	윤성문	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	102-357(학술/문화관 K303 강의실),102-357(학술/문화관 K303 강의실)	3	3	0				이론				일교		불교대학	불교학부		Buddhism and  Business Leadership
전체학년	일반교양	인문	EGC2052-01	불교와인지과학	지창규(명원)	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	102-357(학술/문화관 K303 강의실),102-357(학술/문화관 K303 강의실)	3	3	0				이론				일교		불교대학	불교학부		Buddhism and Cognitive Science
1,2학년	일반교양	자기개발	DEV1010-02	비전설정과커리어	문윤경	일산	수2.5-4.0/10:30-12:30	1102-219(종합강의동 219 강의실)	2	2	0				이론				일교		행정및부속기관	역량개발센터	BMC교과목, P/F, 2,3학년	VisionSettingandcareer
1,2학년	일반교양	자기개발	DEV1010-01	비전설정과커리어	안윤정	서울	화3.0-4.5/11:00-13:00	407-207(정보문화관P P402 강의실)	2	2	0				이론				일교		행정및부속기관	역량개발센터	P/F, 2,3학년	VisionSettingandcareer
2-4학년	일반교양	자기개발	DEV1005-01	비즈니스정보실무론	김유천	서울	화1.0-2.5/09:00-11:00	102-357(학술/문화관 K303 강의실)	2	2	0				이론				일교		행정및부속기관	역량개발센터	2-4학년대상	Practice of Business Information
전체학년	일반교양	자기개발	DEV1031-01	산악인박영석의탐험과도전	이관제	서울	목9.0-10.5/17:00-18:50	102-147(학술/문화관 덕암세미나 덕암세미나실)	1	2	0				이론				일교		행정및부속기관	다르마칼리지	P/F	TheExpedition&ChallengeOftheMountainClimbersParkYoungSeok
전체학년	일반교양	인문	EGC2067-01	삶과죽음의철학	황인욱	서울	화8.0-9.0/16:00-17:30,목8.0-9.0/16:00-17:30	102-344(학술/문화관 K309 강의실),102-344(학술/문화관 K309 강의실)	3	3	0				이론				일교		문과대학	철학과		Philosophy of Life and Death
전체학년	일반교양	인문	EGC2067-02	삶과죽음의철학	황인욱	일산	월4.0-6.5/12:00-15:00	1102-218(종합강의동 218 강의실)	3	3	0				이론				일교		문과대학	철학과	BMC교과목	Philosophy of Life and Death
전체학년	일반교양	자연	EGC4012-01	생활속의의과학	유안유안장	일산	월1.0-3.5/09:00-12:00	1104-227(상영바이오관 227 강의실)	3	3	0				이론				일교		바이오시스템대학	의생명공학전공	BMC교과목	Medical science for daily life
전체학년	일반교양	인문	EGC2048-01	서정주시의인문학	윤재웅	서울			2	2	0				사이버	사이버강의			일교		사범대학	국어교육과	사이버강의	The humanities in Seo Jung-ju's poetry
전체학년	일반교양	인문	EGC2078-01	선과대중예술	박규리	서울	수8.0-9.0/16:00-17:30,금4.0-5.0/12:00-13:30	102-311(학술/문화관 K310 강의실),102-311(학술/문화관 K310 강의실)	3	3	0				이론				일교		불교대학	불교학부		Seon and Modern art
전체학년	일반교양	인문	EGC2076-01	선과마음치유	황수경	서울	화8.0-9.0/16:00-17:30,목8.0-9.0/16:00-17:30	303-208(법학/만해관 B262 좌선실),303-208(법학/만해관 B262 좌선실)	3	3	0				이론				일교		불교대학	불교학부		Seon and Mind healing
전체학년	일반교양	인문	EGC2077-01	선과인간	장은화	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	201-127(사회과학/경영관 M127 강의실),201-127(사회과학/경영관 M127 강의실)	3	3	0				이론				일교		불교대학	불교학부		Seon and Human
전체학년	일반교양	인문	EGC2061-02	성장문학과나의자화상	신덕용	일산	수4.0-6.5/12:00-15:00	1104-213(상영바이오관 213 강의실)	3	3	0				이론				일교		문과대학	영어문학전공	BMC교과목	Bildung-Literature and My Portrait
전체학년	일반교양	인문	EGC2061-01	성장문학과나의자화상	정윤길	서울	수8.0-9.0/16:00-17:30,금4.0-5.0/12:00-13:30	407-B122(정보문화관P P205 강의실),407-B122(정보문화관P P205 강의실)	3	3	0				이론				일교		문과대학	영어문학전공		Bildung-Literature and My Portrait
전체학년	일반교양	인문	EGC2060-01	세계문학	이정일	서울	화1.0-2.0/09:00-10:30,목1.0-2.0/09:00-10:30	501-413(학림관 J414 강의실),501-413(학림관 J414 강의실)	3	3	0				이론	외국어강의	영어		일교		문과대학	영어문학전공	영어강의	The World Literatuer
3,4학년	일반교양	자기개발	DEV1055-01	소셜벤처	박규영	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	102-447(학술/문화관 K411초허당 초허당세미나실),102-447(학술/문화관 K411초허당 초허당세미나실)	3	3	0				이론				일교		행정및부속기관	청년기업가센터		Social Venture
전체학년	일반교양	자연	EGC7039-01	숲과문화	이호영	일산	화2.5-4.0/10:30-12:30	1104-227(상영바이오관 227 강의실)	2	2	0				이론				일교		바이오시스템대학	바이오환경과학과	BMC교과목	Forest and Culture
전체학년	일반교양	인문	EGC2057-01	스펙인생과사회적경제	홍덕구	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	201-214(사회과학/경영관 M211 강의실),201-214(사회과학/경영관 M211 강의실)	3	3	0				이론				일교		문과대학	국어국문문예창작학부		Life of Specification and Social Economy
전체학년	일반교양	인문	EGC2057-02	스펙인생과사회적경제	이종호	일산	목7.0-9.5/15:00-18:00	1102-219(종합강의동 219 강의실)	3	3	0				이론				일교		문과대학	국어국문문예창작학부	BMC교과목	Life of Specification and Social Economy
전체학년	일반교양	사회	EGC3030-01	시사이슈와토론	김준석	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	102-147(학술/문화관 덕암세미나 덕암세미나실),102-147(학술/문화관 덕암세미나 덕암세미나실)	3	3	0				이론				일교		사회과학대학	정치외교학전공		Issues and Debate on Current Affairs
전체학년	일반교양	인문	EGC2059-02	시와예술적상상력	박옥순	일산	화7.0-9.5/15:00-18:00	1104-213(상영바이오관 213 강의실)	3	3					이론				일교		문과대학	국어국문문예창작학부	BMC교과목	Poetry and Artical Imagination
전체학년	일반교양	인문	EGC2059-01	시와예술적상상력	김봉재	서울	화1.0-2.0/09:00-10:30,목1.0-2.0/09:00-10:30	202-378(사회과학/경영관 L302 강의실),202-378(사회과학/경영관 L302 강의실)	3	3					이론				일교		문과대학	국어국문문예창작학부		Poetry and Artical Imagination
전체학년	일반교양	자연	EGC4014-01	식생활과건강	이심열	서울	화8.0-9.0/16:00-17:30,목8.0-9.0/16:00-17:30	501-250(학림관 J211 강의실),501-250(학림관 J211 강의실)	3	3	0				이론				일교		사범대학	가정교육과	가정교육과 수강제한	Diet and Health
1,2학년	일반교양	인문	EGC2051-01	실크로드와불교문명	천정권	서울	수6.0-7.0/14:00-15:30,금6.0-7.0/14:00-15:30	102-352(학술/문화관 K301 강의실),102-352(학술/문화관 K301 강의실)	3	3	0				이론				일교		불교대학	불교학부		Silk Road and Buddhist Civilization
전체학년	일반교양	인문	EGC1057-01	심리치료와불교	이범수	서울	수6.0-7.0/14:00-15:30,금6.0-7.0/14:00-15:30	407-203(정보문화관P P401 강의실),407-203(정보문화관P P401 강의실)	3	3	0				이론				일교		불교대학	불교학부		Psychology and Buddhism
전체학년	일반교양	자기개발	DEV1013-01	여성비전과직업	안윤정	서울	목1.0-2.5/09:00-11:00	102-356(학술/문화관 K302 강의실)	2	2	0				이론				일교		행정및부속기관	역량개발센터	P/F, 여학생전용, 2~4학년대상	Women's Vision and Vocation
전체학년	일반교양	인문	EGC2080-01	연극놀이로몸마음가꾸기	홍윤기	서울	수6.0-7.5/14:00-16:00	303-208(법학/만해관 B262 좌선실)	2	2	0				이론				일교		행정및부속기관	다르마칼리지	팀티칭	Character Building through Dramatic Play
전체학년	일반교양	인문	EGC2080-02	연극놀이로몸마음가꾸기	손윤락	서울	수8.0-9.5/16:00-18:00	303-208(법학/만해관 B262 좌선실)	2	2	0				이론				일교		행정및부속기관	다르마칼리지	팀티칭	Character Building through Dramatic Play
전체학년	일반교양	문화예술체육	EGC7072-01	영화로만나는패션	김희라	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	501-109(학림관 J111 강의실),501-109(학림관 J111 강의실)	3	3	0				이론				일교		사범대학	가정교육과		Fashion and Movie
전체학년	일반교양	자연	EGC7037-01	영화로보는의학생명과학이야기	서영록	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	207-512(혜화관 512 512 강의실),207-512(혜화관 512 512 강의실)	3	3	0				이론				일교		바이오시스템대학	생명과학과	바시대,공대(화공생물공학과),약대 수강제한,팀티칭	Stories on the Medicine and the Life Science in Films
전체학년	일반교양	인문	EGC2055-01	오리엔탈리즘	김진영	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	501-250(학림관 J211 강의실),501-250(학림관 J211 강의실)	3	3	0				이론				일교		불교대학	불교학부		Orientalism
전체학년	일반교양	인문	EGC1053-01	요가와자아탐구	정승석(龍潭)	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	303-208(법학/만해관 B262 좌선실),303-208(법학/만해관 B262 좌선실)	3	3	0				이론				일교		불교대학	불교학부		Yoga and the Practice of Self-investigation
전체학년	일반교양	문화예술체육	EGC7055-01	운동과인간생활	최헌혁	서울	수8.0-9.5/16:00-18:00	501-409(학림관 J413 강의실)	2	2	0				이론				일교		사범대학	체육교육과		Exercise and Human life
1-3학년	일반교양	인문	EGC2063-01	유럽문명의이해	정태희	서울	화8.0-9.0/16:00-17:30,목8.0-9.0/16:00-17:30	201-214(사회과학/경영관 M211 강의실),201-214(사회과학/경영관 M211 강의실)	3	3	0				이론				일교		문과대학	사학과		The Understanding of European Civilization
전체학년	일반교양	인문	EGC2068-01	윤리적삶의이해	김민응	서울	화8.0-9.0/16:00-17:30,목8.0-9.0/16:00-17:30	102-311(학술/문화관 K310 강의실),102-311(학술/문화관 K310 강의실)	3	3	0				이론				일교		문과대학	윤리문화학전공		Understandigs of Ethical Life
전체학년	일반교양	문화예술체육	EGC7067-01	음악즐기기	강형진	서울	목8.0-9.5/16:00-18:00	102-447(학술/문화관 K411초허당 초허당세미나실)	2	2	0				이론				일교		행정및부속기관	다르마칼리지		Joy of Music
전체학년	일반교양	사회	EGC6075-01	인간행동의이해	박현주	서울	화8.0-9.5/16:00-18:00	407-106(정보문화관P P303 강의실)	2	2	0				이론				일교		사범대학	교육학과		Understanding Human Behavior
전체학년	일반교양	사회	EGC3025-01	인권과사회	조정우	서울	화1.0-2.0/09:00-10:30,목1.0-2.0/09:00-10:30	201-222(사회과학/경영관 M215 강의실),201-222(사회과학/경영관 M215 강의실)	3	3	0				이론				일교		법과대학	법학과		Human Rights and Society
전체학년	일반교양	사회	EGC3039-01	인권의이해	고기복	서울	화1.0-2.0/09:00-10:30,목1.0-2.0/09:00-10:30	102-219(학술/문화관 K211 강의실),102-219(학술/문화관 K211 강의실)	3	3	0				이론				일교		행정및부속기관	다르마칼리지		The Knowledge of Human Rights
전체학년	일반교양	사회	EGC3039-02	인권의이해	고기복	서울	화3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30	102-219(학술/문화관 K211 강의실),102-219(학술/문화관 K211 강의실)	3	3	0				이론				일교		행정및부속기관	다르마칼리지		The Knowledge of Human Rights
전체학년	일반교양	사회	EGC3028-01	인터넷정책과법	백희영	서울	월5.5-6.5/13:30-15:00,수2.5-3.5/10:30-12:00	202-356(사회과학/경영관 L309 강의실),202-356(사회과학/경영관 L309 강의실)	3	3	0				이론				일교		법과대학	법학과	법학과 수강제한	Internet Policy and Law
전체학년	일반교양	사회	EGC3037-01	정보기술의이해	김인재	서울			3	3	0				사이버	사이버강의			일교		경영대학	경영정보학전공	사이버강의,컴퓨터공학전공/정보통신공학전공/멀티미디어공학과 3~4학년 수강제한	The Understanding of Information Technology
전체학년	일반교양	사회	EGC3038-01	종교와법	고기복	서울	월4.0-5.0/12:00-13:30,수1.0-2.0/09:00-10:30	102-361(학술/문화관 K304 강의실),102-361(학술/문화관 K304 강의실)	3	0	3				이론				일교		행정및부속기관	다르마칼리지		Religion and Law
전체학년	일반교양	사회	EGC3038-02	종교와법	고기복	서울	월5.5-6.5/13:30-15:00,수2.5-3.5/10:30-12:00	102-361(학술/문화관 K304 강의실),102-361(학술/문화관 K304 강의실)	3	0	3				이론				일교		행정및부속기관	다르마칼리지		Religion and Law
전체학년	일반교양	인문	EGC2079-01	좌선법의이해와연습	이상옥(형운)	서울	수6.0-7.0/14:00-15:30,금6.0-7.0/14:00-15:30	407-B109(정보문화관P P204 좌선실),407-B109(정보문화관P P204 좌선실)	3	3	0				이론				일교		불교대학	불교학부		Understanding and Practice of Buddhist Meditation
3,4학년	일반교양	자기개발	DEV1007-01	직무역량과멘토링실무론	강창호	서울	화8.0-9.5/16:00-18:00	202-378(사회과학/경영관 L302 강의실)	2	2	0				이론				일교		행정및부속기관	역량개발센터	P/F, 3-4학년대상, 인문/사회/예체능계열 권장	JobCompetenceandMentoring
